student_id,academic_year,module_code,module_session_type,week_num,session_fraction_elapsed,lms_logins,attendance_flag,cumulative_submission_rate
SYN101151,2023,COM102,semester1,10,0.77,6,1,0.7
SYN101151,2023,COM102,semester1,11,0.85,6,0,0.7
SYN101151,2023,COM102,semester1,12,0.92,3,1,0.72
SYN101151,2023,COM102,semester1,13,1.0,5,1,0.72
SYN101151,2023,COM103,semester1,1,0.08,2,1,0.51
SYN101151,2023,COM103,semester1,2,0.15,4,1,0.42
SYN101151,2023,COM103,semester1,3,0.23,1,0,0.54
SYN101151,2023,COM103,semester1,4,0.31,2,0,0.49
SYN101151,2023,COM103,semester1,5,0.38,2,0,0.57
SYN101151,2023,COM103,semester1,6,0.46,6,0,0.49
SYN101151,2023,COM103,semester1,7,0.54,6,1,0.45
SYN101151,2023,COM103,semester1,8,0.62,6,1,0.58
SYN101151,2023,COM103,semester1,9,0.69,6,1,0.52
SYN101151,2023,COM103,semester1,10,0.77,6,0,0.46
SYN101151,2023,COM103,semester1,11,0.85,7,1,0.48
SYN101151,2023,COM103,semester1,12,0.92,3,1,0.46
SYN101151,2023,COM103,semester1,13,1.0,3,1,0.55
SYN101151,2023,COM104,semester1,1,0.08,1,0,0.36
SYN101151,2023,COM104,semester1,2,0.15,0,0,0.37
SYN101151,2023,COM104,semester1,3,0.23,0,1,0.4
SYN101151,2023,COM104,semester1,4,0.31,0,1,0.26
SYN101151,2023,COM104,semester1,5,0.38,0,1,0.45
SYN101151,2023,COM104,semester1,6,0.46,2,0,0.45
SYN101151,2023,COM104,semester1,7,0.54,1,0,0.32
SYN101151,2023,COM104,semester1,8,0.62,0,0,0.34
SYN101151,2023,COM104,semester1,9,0.69,0,0,0.27
SYN101151,2023,COM104,semester1,10,0.77,0,0,0.34
SYN101151,2023,COM104,semester1,11,0.85,2,0,0.31
SYN101151,2023,COM104,semester1,12,0.92,0,0,0.33
SYN101151,2023,COM104,semester1,13,1.0,0,1,0.32
SYN101151,2023,COM105,semester1,1,0.08,4,0,0.71
SYN101151,2023,COM105,semester1,2,0.15,3,0,0.8
SYN101151,2023,COM105,semester1,3,0.23,5,1,0.75
SYN101151,2023,COM105,semester1,4,0.31,2,1,0.73
SYN101151,2023,COM105,semester1,5,0.38,6,1,0.7
SYN101151,2023,COM105,semester1,6,0.46,6,0,0.74
SYN101151,2023,COM105,semester1,7,0.54,3,1,0.7
SYN101151,2023,COM105,semester1,8,0.62,7,0,0.76
SYN101151,2023,COM105,semester1,9,0.69,7,1,0.74
SYN101151,2023,COM105,semester1,10,0.77,7,1,0.71
SYN101151,2023,COM105,semester1,11,0.85,6,0,0.73
SYN101151,2023,COM105,semester1,12,0.92,6,1,0.69
SYN101151,2023,COM105,semester1,13,1.0,5,1,0.75
SYN101155,2023,HUM101,semester2,1,0.08,8,1,0.28
SYN101155,2023,HUM101,semester2,2,0.15,9,1,0.33
SYN101155,2023,HUM101,semester2,3,0.23,9,0,0.39
SYN101155,2023,HUM101,semester2,4,0.31,6,0,0.35
SYN101155,2023,HUM101,semester2,5,0.38,8,1,0.44
SYN101155,2023,HUM101,semester2,6,0.46,7,1,0.35
SYN101155,2023,HUM101,semester2,7,0.54,8,0,0.42
SYN101155,2023,HUM101,semester2,8,0.62,9,1,0.33
SYN101155,2023,HUM101,semester2,9,0.69,7,1,0.32
SYN101155,2023,HUM101,semester2,10,0.77,11,0,0.24
SYN101155,2023,HUM101,semester2,11,0.85,9,0,0.28
SYN101155,2023,HUM101,semester2,12,0.92,7,0,0.27
SYN101155,2023,HUM101,semester2,13,1.0,8,1,0.37
SYN101155,2023,HUM102,semester2,1,0.08,8,1,0.32
SYN101155,2023,HUM102,semester2,2,0.15,5,1,0.31
SYN101155,2023,HUM102,semester2,3,0.23,8,1,0.28
SYN101155,2023,HUM102,semester2,4,0.31,8,0,0.28
SYN101155,2023,HUM102,semester2,5,0.38,10,0,0.43
SYN101155,2023,HUM102,semester2,6,0.46,6,1,0.34
SYN101155,2023,HUM102,semester2,7,0.54,10,1,0.33
SYN101155,2023,HUM102,semester2,8,0.62,10,0,0.32
SYN101155,2023,HUM102,semester2,9,0.69,8,0,0.29
SYN101155,2023,HUM102,semester2,10,0.77,8,1,0.25
SYN101155,2023,HUM102,semester2,11,0.85,9,0,0.33
SYN101155,2023,HUM102,semester2,12,0.92,11,0,0.29
SYN101155,2023,HUM102,semester2,13,1.0,10,0,0.31
SYN101155,2023,HUM103,semester1,1,0.08,2,0,0.44
SYN101155,2023,HUM103,semester1,2,0.15,2,0,0.4
SYN101155,2023,HUM103,semester1,3,0.23,3,0,0.49
SYN101155,2023,HUM103,semester1,4,0.31,0,0,0.4
SYN101155,2023,HUM103,semester1,5,0.38,0,0,0.44
SYN101155,2023,HUM103,semester1,6,0.46,2,1,0.43
SYN101155,2023,HUM103,semester1,7,0.54,0,1,0.44
SYN101155,2023,HUM103,semester1,8,0.62,1,0,0.47
SYN101155,2023,HUM103,semester1,9,0.69,1,0,0.49
SYN101155,2023,HUM103,semester1,10,0.77,1,0,0.41
SYN101155,2023,HUM103,semester1,11,0.85,1,0,0.43
SYN101155,2023,HUM103,semester1,12,0.92,0,0,0.4
SYN101155,2023,HUM103,semester1,13,1.0,1,1,0.37
SYN101155,2023,HUM104,semester2,1,0.08,3,1,0.24
SYN101155,2023,HUM104,semester2,2,0.15,3,0,0.34
SYN101155,2023,HUM104,semester2,3,0.23,4,1,0.37
SYN101155,2023,HUM104,semester2,4,0.31,3,0,0.33
SYN101155,2023,HUM104,semester2,5,0.38,7,1,0.37
SYN101155,2023,HUM104,semester2,6,0.46,8,0,0.28
SYN101155,2023,HUM104,semester2,7,0.54,7,0,0.3
SYN101155,2023,HUM104,semester2,8,0.62,9,0,0.39
SYN101155,2023,HUM104,semester2,9,0.69,7,0,0.26
SYN101155,2023,HUM104,semester2,10,0.77,5,0,0.35
SYN101155,2023,HUM104,semester2,11,0.85,7,0,0.23
SYN101155,2023,HUM104,semester2,12,0.92,7,0,0.31
SYN101155,2023,HUM104,semester2,13,1.0,8,0,0.26
SYN101155,2023,HUM105,semester1,1,0.08,2,0,0.49
SYN101155,2023,HUM105,semester1,2,0.15,4,1,0.49
SYN101155,2023,HUM105,semester1,3,0.23,2,1,0.45
SYN101155,2023,HUM105,semester1,4,0.31,0,0,0.42
SYN101155,2023,HUM105,semester1,5,0.38,4,1,0.53
SYN101155,2023,HUM105,semester1,6,0.46,3,0,0.45
SYN101155,2023,HUM105,semester1,7,0.54,2,0,0.44
SYN101155,2023,HUM105,semester1,8,0.62,3,0,0.34
SYN101155,2023,HUM105,semester1,9,0.69,1,0,0.41
SYN101155,2023,HUM105,semester1,10,0.77,2,0,0.4
SYN101155,2023,HUM105,semester1,11,0.85,1,0,0.42
SYN101155,2023,HUM105,semester1,12,0.92,2,0,0.35
SYN101155,2023,HUM105,semester1,13,1.0,3,0,0.35
SYN101175,2023,EDU101,semester1,1,0.08,6,0,0.54
SYN101175,2023,EDU101,semester1,2,0.15,8,1,0.58
SYN101175,2023,EDU101,semester1,3,0.23,8,1,0.57
SYN101175,2023,EDU101,semester1,4,0.31,6,0,0.56
SYN101175,2023,EDU101,semester1,5,0.38,7,0,0.53
SYN101175,2023,EDU101,semester1,6,0.46,5,1,0.59
SYN101175,2023,EDU101,semester1,7,0.54,4,1,0.6
SYN101175,2023,EDU101,semester1,8,0.62,5,0,0.58
SYN101175,2023,EDU101,semester1,9,0.69,8,0,0.55
SYN101175,2023,EDU101,semester1,10,0.77,7,0,0.55
SYN101175,2023,EDU101,semester1,11,0.85,6,1,0.53
SYN101175,2023,EDU101,semester1,12,0.92,7,0,0.54
SYN101175,2023,EDU101,semester1,13,1.0,6,1,0.55
SYN101175,2023,EDU102,semester2,1,0.08,2,0,0.28
SYN101175,2023,EDU102,semester2,2,0.15,4,0,0.37
SYN101175,2023,EDU102,semester2,3,0.23,2,1,0.34
SYN101175,2023,EDU102,semester2,4,0.31,1,0,0.32
SYN101175,2023,EDU102,semester2,5,0.38,0,1,0.29
SYN101175,2023,EDU102,semester2,6,0.46,2,0,0.41
SYN101175,2023,EDU102,semester2,7,0.54,2,0,0.26
SYN101175,2023,EDU102,semester2,8,0.62,1,0,0.3
SYN101175,2023,EDU102,semester2,9,0.69,0,1,0.4
SYN101175,2023,EDU102,semester2,10,0.77,1,0,0.29
SYN101175,2023,EDU102,semester2,11,0.85,1,0,0.29
SYN101175,2023,EDU102,semester2,12,0.92,2,1,0.32
SYN101175,2023,EDU102,semester2,13,1.0,0,0,0.31
SYN101175,2023,EDU103,year,1,0.04,1,1,0.31
SYN101175,2023,EDU103,year,2,0.08,0,0,0.31
SYN101175,2023,EDU103,year,3,0.12,0,1,0.24
SYN101175,2023,EDU103,year,4,0.15,0,0,0.35
SYN101175,2023,EDU103,year,5,0.19,3,0,0.3
SYN101175,2023,EDU103,year,6,0.23,1,0,0.35
SYN101175,2023,EDU103,year,7,0.27,0,1,0.28
SYN101175,2023,EDU103,year,8,0.31,1,0,0.28
SYN101175,2023,EDU103,year,9,0.35,0,1,0.39
SYN101175,2023,EDU103,year,10,0.38,2,1,0.31
SYN101175,2023,EDU103,year,11,0.42,0,1,0.32
SYN101175,2023,EDU103,year,12,0.46,3,0,0.25
SYN101175,2023,EDU103,year,13,0.5,0,0,0.31
SYN101175,2023,EDU103,year,14,0.54,3,1,0.19
SYN101175,2023,EDU103,year,15,0.58,0,0,0.39
SYN101175,2023,EDU103,year,16,0.62,0,0,0.19
SYN101175,2023,EDU103,year,17,0.65,2,0,0.29
SYN101175,2023,EDU103,year,18,0.69,3,0,0.2
SYN101175,2023,EDU103,year,19,0.73,0,1,0.25
SYN101175,2023,EDU103,year,20,0.77,3,0,0.26
SYN101175,2023,EDU103,year,21,0.81,0,1,0.15
SYN101175,2023,EDU103,year,22,0.85,1,0,0.27
SYN101175,2023,EDU103,year,23,0.88,0,0,0.3
SYN101175,2023,EDU103,year,24,0.92,1,0,0.19
SYN101175,2023,EDU103,year,25,0.96,0,0,0.27
SYN101175,2023,EDU103,year,26,1.0,2,0,0.24
SYN101175,2023,EDU104,semester2,1,0.08,6,0,0.4
SYN101175,2023,EDU104,semester2,2,0.15,5,1,0.44
SYN101175,2023,EDU104,semester2,3,0.23,5,0,0.42
SYN101175,2023,EDU104,semester2,4,0.31,9,1,0.49
SYN101175,2023,EDU104,semester2,5,0.38,8,1,0.37
SYN101175,2023,EDU104,semester2,6,0.46,5,0,0.35
SYN101175,2023,EDU104,semester2,7,0.54,6,0,0.23
SYN101175,2023,EDU104,semester2,8,0.62,5,1,0.36
SYN101175,2023,EDU104,semester2,9,0.69,7,0,0.2
SYN101175,2023,EDU104,semester2,10,0.77,8,1,0.28
SYN101175,2023,EDU104,semester2,11,0.85,8,0,0.29
SYN101175,2023,EDU104,semester2,12,0.92,5,1,0.26
SYN101175,2023,EDU104,semester2,13,1.0,9,0,0.26
SYN101175,2023,EDU105,year,1,0.04,3,0,0.35
SYN101175,2023,EDU105,year,2,0.08,6,0,0.46
SYN101175,2023,EDU105,year,3,0.12,3,0,0.41
SYN101175,2023,EDU105,year,4,0.15,4,0,0.47
SYN101175,2023,EDU105,year,5,0.19,4,0,0.45
SYN101175,2023,EDU105,year,6,0.23,4,0,0.46
SYN101175,2023,EDU105,year,7,0.27,5,1,0.48
SYN101175,2023,EDU105,year,8,0.31,4,1,0.4
SYN101175,2023,EDU105,year,9,0.35,4,0,0.38
SYN101175,2023,EDU105,year,10,0.38,7,0,0.37
SYN101175,2023,EDU105,year,11,0.42,6,0,0.5
SYN101175,2023,EDU105,year,12,0.46,7,0,0.45
SYN101175,2023,EDU105,year,13,0.5,5,1,0.53
SYN101175,2023,EDU105,year,14,0.54,4,0,0.41
SYN101175,2023,EDU105,year,15,0.58,4,0,0.36
SYN101175,2023,EDU105,year,16,0.62,7,0,0.46
SYN101175,2023,EDU105,year,17,0.65,5,0,0.43
SYN101175,2023,EDU105,year,18,0.69,8,0,0.33
SYN101175,2023,EDU105,year,19,0.73,8,0,0.41
SYN101175,2023,EDU105,year,20,0.77,7,0,0.36
SYN101175,2023,EDU105,year,21,0.81,4,0,0.43
SYN101175,2023,EDU105,year,22,0.85,6,1,0.35
SYN101175,2023,EDU105,year,23,0.88,5,1,0.43
SYN101175,2023,EDU105,year,24,0.92,7,1,0.38
SYN101175,2023,EDU105,year,25,0.96,5,0,0.39
SYN101175,2023,EDU105,year,26,1.0,5,0,0.3
SYN101186,2023,ENG101,semester2,1,0.08,5,1,0.93
SYN101186,2023,ENG101,semester2,2,0.15,4,1,0.85
SYN101186,2023,ENG101,semester2,3,0.23,8,1,0.9
SYN101186,2023,ENG101,semester2,4,0.31,6,1,0.75
SYN101186,2023,ENG101,semester2,5,0.38,7,1,0.91
SYN101186,2023,ENG101,semester2,6,0.46,5,1,0.92
SYN101186,2023,ENG101,semester2,7,0.54,6,1,0.86
SYN101186,2023,ENG101,semester2,8,0.62,6,0,0.92
SYN101186,2023,ENG101,semester2,9,0.69,9,1,0.84
SYN101186,2023,ENG101,semester2,10,0.77,6,1,0.88
SYN101186,2023,ENG101,semester2,11,0.85,9,1,0.75
SYN101186,2023,ENG101,semester2,12,0.92,6,1,0.75
SYN101186,2023,ENG101,semester2,13,1.0,9,1,0.82
SYN101186,2023,ENG102,year,1,0.04,2,0,0.5
SYN101186,2023,ENG102,year,2,0.08,1,1,0.49
SYN101186,2023,ENG102,year,3,0.12,1,1,0.48
SYN101186,2023,ENG102,year,4,0.15,1,1,0.52
SYN101186,2023,ENG102,year,5,0.19,4,1,0.53
SYN101186,2023,ENG102,year,6,0.23,2,0,0.52
SYN101186,2023,ENG102,year,7,0.27,4,1,0.39
SYN101186,2023,ENG102,year,8,0.31,2,1,0.55
SYN101186,2023,ENG102,year,9,0.35,0,1,0.51
SYN101186,2023,ENG102,year,10,0.38,2,0,0.44
SYN101186,2023,ENG102,year,11,0.42,1,1,0.43
SYN101186,2023,ENG102,year,12,0.46,0,1,0.4
SYN101186,2023,ENG102,year,13,0.5,2,1,0.39
SYN101186,2023,ENG102,year,14,0.54,0,1,0.45
SYN101186,2023,ENG102,year,15,0.58,0,0,0.38
SYN101186,2023,ENG102,year,16,0.62,0,1,0.51
SYN101186,2023,ENG102,year,17,0.65,0,1,0.39
SYN101186,2023,ENG102,year,18,0.69,3,0,0.38
SYN101186,2023,ENG102,year,19,0.73,1,0,0.44
SYN101186,2023,ENG102,year,20,0.77,0,1,0.34
SYN101186,2023,ENG102,year,21,0.81,3,0,0.46
SYN101186,2023,ENG102,year,22,0.85,1,1,0.4
SYN101186,2023,ENG102,year,23,0.88,0,1,0.4
SYN101186,2023,ENG102,year,24,0.92,0,1,0.48
SYN101186,2023,ENG102,year,25,0.96,3,0,0.45
SYN101186,2023,ENG102,year,26,1.0,0,0,0.35
SYN101186,2023,ENG103,semester2,1,0.08,6,0,0.59
SYN101186,2023,ENG103,semester2,2,0.15,5,1,0.63
SYN101186,2023,ENG103,semester2,3,0.23,6,1,0.65
SYN101186,2023,ENG103,semester2,4,0.31,5,1,0.58
SYN101186,2023,ENG103,semester2,5,0.38,4,0,0.63
SYN101186,2023,ENG103,semester2,6,0.46,7,1,0.61
SYN101186,2023,ENG103,semester2,7,0.54,8,1,0.57
SYN101186,2023,ENG103,semester2,8,0.62,7,1,0.62
SYN101186,2023,ENG103,semester2,9,0.69,8,0,0.66
SYN101186,2023,ENG103,semester2,10,0.77,9,0,0.5
SYN101186,2023,ENG103,semester2,11,0.85,8,1,0.54
SYN101186,2023,ENG103,semester2,12,0.92,6,1,0.54
SYN101186,2023,ENG103,semester2,13,1.0,9,1,0.58
SYN101186,2023,ENG104,semester1,1,0.08,2,1,0.65
SYN101186,2023,ENG104,semester1,2,0.15,1,1,0.74
SYN101186,2023,ENG104,semester1,3,0.23,0,0,0.74
SYN101186,2023,ENG104,semester1,4,0.31,0,1,0.66
SYN101186,2023,ENG104,semester1,5,0.38,0,1,0.68
SYN101186,2023,ENG104,semester1,6,0.46,0,1,0.61
SYN101186,2023,ENG104,semester1,7,0.54,0,1,0.68
SYN101186,2023,ENG104,semester1,8,0.62,0,1,0.67
SYN101186,2023,ENG104,semester1,9,0.69,0,0,0.65
SYN101186,2023,ENG104,semester1,10,0.77,0,1,0.62
SYN101186,2023,ENG104,semester1,11,0.85,1,1,0.61
SYN101186,2023,ENG104,semester1,12,0.92,0,1,0.61
SYN101186,2023,ENG104,semester1,13,1.0,2,1,0.68
SYN101186,2023,ENG105,semester1,1,0.08,2,0,0.67
SYN101186,2023,ENG105,semester1,2,0.15,5,1,0.46
SYN101186,2023,ENG105,semester1,3,0.23,3,1,0.55
SYN101186,2023,ENG105,semester1,4,0.31,4,1,0.59
SYN101186,2023,ENG105,semester1,5,0.38,5,0,0.65
SYN101186,2023,ENG105,semester1,6,0.46,4,0,0.63
SYN101186,2023,ENG105,semester1,7,0.54,5,0,0.63
SYN101186,2023,ENG105,semester1,8,0.62,3,1,0.54
SYN101186,2023,ENG105,semester1,9,0.69,3,1,0.61
SYN101186,2023,ENG105,semester1,10,0.77,1,1,0.58
SYN101186,2023,ENG105,semester1,11,0.85,1,0,0.49
SYN101186,2023,ENG105,semester1,12,0.92,3,1,0.54
SYN101186,2023,ENG105,semester1,13,1.0,1,0,0.6
SYN101188,2023,SCI101,semester2,1,0.08,7,0,0.33
SYN101188,2023,SCI101,semester2,2,0.15,8,0,0.32
SYN101188,2023,SCI101,semester2,3,0.23,8,0,0.35
SYN101188,2023,SCI101,semester2,4,0.31,9,1,0.32
SYN101188,2023,SCI101,semester2,5,0.38,6,1,0.39
SYN101188,2023,SCI101,semester2,6,0.46,8,0,0.34
SYN101188,2023,SCI101,semester2,7,0.54,9,1,0.42
SYN101188,2023,SCI101,semester2,8,0.62,7,1,0.33
SYN101188,2023,SCI101,semester2,9,0.69,8,0,0.35
SYN101188,2023,SCI101,semester2,10,0.77,9,0,0.28
SYN101188,2023,SCI101,semester2,11,0.85,8,1,0.24
SYN101188,2023,SCI101,semester2,12,0.92,8,1,0.33
SYN101188,2023,SCI101,semester2,13,1.0,9,1,0.3
SYN101188,2023,SCI102,semester1,1,0.08,5,1,0.85
SYN101188,2023,SCI102,semester1,2,0.15,2,1,0.74
SYN101188,2023,SCI102,semester1,3,0.23,5,1,0.72
SYN101188,2023,SCI102,semester1,4,0.31,4,1,0.77
SYN101188,2023,SCI102,semester1,5,0.38,2,1,0.69
SYN101188,2023,SCI102,semester1,6,0.46,3,0,0.74
SYN101188,2023,SCI102,semester1,7,0.54,2,0,0.76
SYN101188,2023,SCI102,semester1,8,0.62,3,1,0.7
SYN101188,2023,SCI102,semester1,9,0.69,4,1,0.85
SYN101188,2023,SCI102,semester1,10,0.77,2,1,0.77
SYN101188,2023,SCI102,semester1,11,0.85,3,0,0.79
SYN101188,2023,SCI102,semester1,12,0.92,2,1,0.62
SYN101188,2023,SCI102,semester1,13,1.0,5,1,0.76
SYN101188,2023,SCI103,semester2,1,0.08,9,0,0.44
SYN101188,2023,SCI103,semester2,2,0.15,7,1,0.46
SYN101188,2023,SCI103,semester2,3,0.23,6,1,0.44
SYN101188,2023,SCI103,semester2,4,0.31,9,0,0.42
SYN101188,2023,SCI103,semester2,5,0.38,6,1,0.45
SYN101188,2023,SCI103,semester2,6,0.46,9,0,0.46
SYN101188,2023,SCI103,semester2,7,0.54,6,0,0.47
SYN101188,2023,SCI103,semester2,8,0.62,11,0,0.42
SYN101188,2023,SCI103,semester2,9,0.69,9,1,0.42
SYN101188,2023,SCI103,semester2,10,0.77,7,0,0.49
SYN101188,2023,SCI103,semester2,11,0.85,11,0,0.46
SYN101188,2023,SCI103,semester2,12,0.92,11,0,0.43
SYN101188,2023,SCI103,semester2,13,1.0,9,0,0.4
SYN101188,2023,SCI104,semester1,1,0.08,3,1,0.23
SYN101188,2023,SCI104,semester1,2,0.15,0,0,0.26
SYN101188,2023,SCI104,semester1,3,0.23,2,0,0.31
SYN101188,2023,SCI104,semester1,4,0.31,0,1,0.22
SYN101188,2023,SCI104,semester1,5,0.38,0,1,0.23
SYN101188,2023,SCI104,semester1,6,0.46,1,0,0.18
SYN101188,2023,SCI104,semester1,7,0.54,0,0,0.22
SYN101188,2023,SCI104,semester1,8,0.62,2,0,0.23
SYN101188,2023,SCI104,semester1,9,0.69,0,0,0.23
SYN101188,2023,SCI104,semester1,10,0.77,2,0,0.27
SYN101188,2023,SCI104,semester1,11,0.85,0,0,0.27
SYN101188,2023,SCI104,semester1,12,0.92,2,0,0.17
SYN101188,2023,SCI104,semester1,13,1.0,1,0,0.19
SYN101188,2023,SCI105,semester1,1,0.08,4,1,0.37
SYN101188,2023,SCI105,semester1,2,0.15,7,0,0.33
SYN101188,2023,SCI105,semester1,3,0.23,4,1,0.43
SYN101188,2023,SCI105,semester1,4,0.31,7,1,0.43
SYN101188,2023,SCI105,semester1,5,0.38,6,1,0.33
SYN101188,2023,SCI105,semester1,6,0.46,4,0,0.41
SYN101188,2023,SCI105,semester1,7,0.54,4,0,0.37
SYN101188,2023,SCI105,semester1,8,0.62,4,0,0.37
SYN101188,2023,SCI105,semester1,9,0.69,6,0,0.39
SYN101188,2023,SCI105,semester1,10,0.77,6,1,0.4
SYN101188,2023,SCI105,semester1,11,0.85,4,1,0.4
SYN101188,2023,SCI105,semester1,12,0.92,8,0,0.38
SYN101188,2023,SCI105,semester1,13,1.0,8,1,0.39
SYN101199,2023,HEA101,semester2,1,0.08,4,0,0.11
SYN101199,2023,HEA101,semester2,2,0.15,2,0,0.1
SYN101199,2023,HEA101,semester2,3,0.23,2,0,0.2
SYN101199,2023,HEA101,semester2,4,0.31,4,0,0.17
SYN101199,2023,HEA101,semester2,5,0.38,1,0,0.08
SYN101199,2023,HEA101,semester2,6,0.46,2,0,0.05
SYN101199,2023,HEA101,semester2,7,0.54,3,1,0.13
SYN101199,2023,HEA101,semester2,8,0.62,0,1,0.07
SYN101199,2023,HEA101,semester2,9,0.69,1,1,0.12
SYN101199,2023,HEA101,semester2,10,0.77,1,0,0.11
SYN101199,2023,HEA101,semester2,11,0.85,1,0,0.1
SYN101199,2023,HEA101,semester2,12,0.92,0,0,0.07
SYN101199,2023,HEA101,semester2,13,1.0,0,1,0.08
SYN101199,2023,HEA102,year,1,0.04,6,0,0.26
SYN101199,2023,HEA102,year,2,0.08,8,1,0.31
SYN101199,2023,HEA102,year,3,0.12,6,1,0.37
SYN101199,2023,HEA102,year,4,0.15,6,0,0.28
SYN101199,2023,HEA102,year,5,0.19,10,0,0.39
SYN101199,2023,HEA102,year,6,0.23,8,0,0.34
SYN101199,2023,HEA102,year,7,0.27,8,1,0.32
SYN101199,2023,HEA102,year,8,0.31,8,0,0.28
SYN101199,2023,HEA102,year,9,0.35,9,1,0.25
SYN101199,2023,HEA102,year,10,0.38,10,1,0.39
SYN101199,2023,HEA102,year,11,0.42,7,0,0.23
SYN101199,2023,HEA102,year,12,0.46,11,0,0.26
SYN101199,2023,HEA102,year,13,0.5,10,0,0.31
SYN101199,2023,HEA102,year,14,0.54,9,1,0.31
SYN101199,2023,HEA102,year,15,0.58,8,0,0.21
SYN101199,2023,HEA102,year,16,0.62,10,1,0.22
SYN101199,2023,HEA102,year,17,0.65,10,1,0.1
SYN101199,2023,HEA102,year,18,0.69,10,0,0.2
SYN101199,2023,HEA102,year,19,0.73,11,1,0.21
SYN101199,2023,HEA102,year,20,0.77,11,0,0.25
SYN101199,2023,HEA102,year,21,0.81,9,1,0.25
SYN101199,2023,HEA102,year,22,0.85,11,1,0.18
SYN101199,2023,HEA102,year,23,0.88,9,1,0.17
SYN101199,2023,HEA102,year,24,0.92,11,1,0.14
SYN101199,2023,HEA102,year,25,0.96,11,0,0.17
SYN101199,2023,HEA102,year,26,1.0,10,1,0.1
SYN101199,2023,HEA103,semester2,1,0.08,2,1,0.56
SYN101199,2023,HEA103,semester2,2,0.15,3,1,0.4
SYN101199,2023,HEA103,semester2,3,0.23,0,0,0.57
SYN101199,2023,HEA103,semester2,4,0.31,2,1,0.49
SYN101199,2023,HEA103,semester2,5,0.38,0,1,0.53
SYN101199,2023,HEA103,semester2,6,0.46,0,1,0.52
SYN101199,2023,HEA103,semester2,7,0.54,0,0,0.55
SYN101199,2023,HEA103,semester2,8,0.62,0,1,0.54
SYN101199,2023,HEA103,semester2,9,0.69,2,1,0.47
SYN101199,2023,HEA103,semester2,10,0.77,0,1,0.47
SYN101199,2023,HEA103,semester2,11,0.85,0,0,0.64
SYN101199,2023,HEA103,semester2,12,0.92,0,1,0.44
SYN101199,2023,HEA103,semester2,13,1.0,1,1,0.56
SYN101199,2023,HEA104,semester2,1,0.08,4,1,0.29
SYN101199,2023,HEA104,semester2,2,0.15,0,1,0.31
SYN101199,2023,HEA104,semester2,3,0.23,4,1,0.34
SYN101199,2023,HEA104,semester2,4,0.31,4,1,0.33
SYN101199,2023,HEA104,semester2,5,0.38,1,0,0.42
SYN101199,2023,HEA104,semester2,6,0.46,5,0,0.41
SYN101199,2023,HEA104,semester2,7,0.54,3,1,0.47
SYN101199,2023,HEA104,semester2,8,0.62,3,0,0.37
SYN101199,2023,HEA104,semester2,9,0.69,4,1,0.44
SYN101199,2023,HEA104,semester2,10,0.77,4,1,0.33
SYN101199,2023,HEA104,semester2,11,0.85,3,1,0.41
SYN101199,2023,HEA104,semester2,12,0.92,4,1,0.38
SYN101199,2023,HEA104,semester2,13,1.0,3,0,0.41
SYN101199,2023,HEA105,semester1,1,0.08,9,1,0.66
SYN101199,2023,HEA105,semester1,2,0.15,8,0,0.76
SYN101199,2023,HEA105,semester1,3,0.23,10,0,0.57
SYN101199,2023,HEA105,semester1,4,0.31,10,1,0.62
SYN101199,2023,HEA105,semester1,5,0.38,7,0,0.67
SYN101199,2023,HEA105,semester1,6,0.46,7,0,0.68
SYN101199,2023,HEA105,semester1,7,0.54,9,1,0.66
SYN101199,2023,HEA105,semester1,8,0.62,12,0,0.55
SYN101199,2023,HEA105,semester1,9,0.69,10,0,0.67
SYN101199,2023,HEA105,semester1,10,0.77,11,0,0.66
SYN101199,2023,HEA105,semester1,11,0.85,10,1,0.58
SYN101199,2023,HEA105,semester1,12,0.92,11,0,0.66
SYN101199,2023,HEA105,semester1,13,1.0,11,0,0.55
SYN101202,2023,HUM101,year,1,0.04,7,1,0.8
SYN101202,2023,HUM101,year,2,0.08,6,1,0.86
SYN101202,2023,HUM101,year,3,0.12,8,1,0.69
SYN101202,2023,HUM101,year,4,0.15,9,1,0.85
SYN101202,2023,HUM101,year,5,0.19,7,1,0.7
SYN101202,2023,HUM101,year,6,0.23,7,1,0.76
SYN101202,2023,HUM101,year,7,0.27,8,1,0.68
SYN101202,2023,HUM101,year,8,0.31,8,1,0.75
SYN101202,2023,HUM101,year,9,0.35,10,1,0.7
SYN101202,2023,HUM101,year,10,0.38,11,1,0.71
SYN101202,2023,HUM101,year,11,0.42,10,1,0.72
SYN101202,2023,HUM101,year,12,0.46,11,1,0.67
SYN101202,2023,HUM101,year,13,0.5,12,1,0.72
SYN101202,2023,HUM101,year,14,0.54,11,1,0.76
SYN101202,2023,HUM101,year,15,0.58,13,1,0.65
SYN101202,2023,HUM101,year,16,0.62,11,1,0.72
SYN101202,2023,HUM101,year,17,0.65,13,1,0.78
SYN101202,2023,HUM101,year,18,0.69,11,1,0.69
SYN101202,2023,HUM101,year,19,0.73,13,1,0.69
SYN101202,2023,HUM101,year,20,0.77,10,0,0.76
SYN101202,2023,HUM101,year,21,0.81,12,1,0.75
SYN101202,2023,HUM101,year,22,0.85,12,1,0.85
SYN101202,2023,HUM101,year,23,0.88,12,1,0.73
SYN101202,2023,HUM101,year,24,0.92,10,1,0.82
SYN101202,2023,HUM101,year,25,0.96,10,1,0.65
