student_id,academic_year,year_of_study,gpa_year,credits_attempted,credits_earned,credit_pace_ratio,nsfas_funded_this_year,funding_disruption_flag,residence_status,academic_standing,year_outcome,year_failure_label,dropout_label,delayed_graduation_label
SYN101033,2022,1,63.2,60,45,0.75,1,0,off_campus,good,progressed,0,0,0
SYN101033,2023,2,48.1,60,34,0.66,1,0,off_campus,good,progressed,0,0,0
SYN101033,2024,3,40.6,48,12,0.54,1,1,off_campus,exclusion,repeated,1,0,0
SYN101034,2023,1,69.8,60,59,0.98,1,0,off_campus,good,progressed,0,0,0
SYN101034,2024,2,72.6,60,57,0.97,1,0,off_campus,good,progressed,0,0,0
SYN101034,2025,3,63.2,48,35,0.9,1,0,off_campus,good,progressed,0,0,0
SYN101034,2026,4,31.5,36,0,0.74,1,0,off_campus,probation,dropped_out,1,1,0
SYN101035,2022,1,63.3,60,47,0.78,1,0,on_campus,good,progressed,0,0,0
SYN101035,2023,2,53.9,60,35,0.68,0,0,on_campus,good,progressed,0,0,0
SYN101035,2024,3,75.2,48,46,0.76,0,0,on_campus,good,progressed,0,0,0
SYN101035,2025,4,45.3,36,11,0.68,0,0,on_campus,probation,repeated,1,0,0
SYN101035,2026,5,51.1,36,11,0.62,0,0,on_campus,probation,repeated,1,0,0
SYN101035,2027,6,73.3,36,35,0.67,0,0,on_campus,good,progressed,0,0,0
SYN101036,2023,1,42.0,60,11,0.18,0,0,off_campus,probation,repeated,1,0,0
SYN101036,2024,2,47.8,60,36,0.39,0,0,off_campus,good,progressed,0,0,0
SYN101036,2025,3,59.7,48,22,0.41,0,0,off_campus,good,progressed,0,0,0
SYN101036,2026,4,54.4,36,22,0.45,0,0,off_campus,good,progressed,0,0,0
SYN101036,2027,5,52.2,36,24,0.48,0,0,off_campus,good,progressed,0,0,0
SYN101036,2028,6,63.8,36,24,0.5,0,0,off_campus,good,progressed,0,0,0
SYN101036,2029,7,63.0,36,22,0.52,0,0,off_campus,good,progressed,0,0,0
SYN101037,2023,1,34.9,60,11,0.18,1,0,home,probation,dropped_out,1,1,0
SYN101038,2021,1,68.4,60,44,0.73,0,0,off_campus,good,progressed,0,0,0
SYN101038,2022,2,46.3,60,24,0.57,0,0,off_campus,probation,repeated,1,0,0
SYN101038,2023,3,67.9,48,32,0.6,0,0,off_campus,good,progressed,0,0,0
SYN101038,2024,4,48.7,36,11,0.54,0,0,off_campus,probation,repeated,1,0,0
SYN101038,2025,5,71.6,36,23,0.56,0,0,off_campus,good,progressed,0,0,0
SYN101038,2026,6,30.0,36,0,0.49,0,0,off_campus,exclusion,dropped_out,1,1,0
SYN101039,2021,1,74.3,60,60,1.0,0,0,off_campus,good,graduated,0,0,0
SYN101040,2023,1,53.5,60,34,0.57,1,0,home,good,progressed,0,0,0
SYN101040,2024,2,62.8,60,46,0.67,1,0,home,good,progressed,0,0,0
SYN101040,2025,3,34.9,48,11,0.54,1,1,home,probation,repeated,1,0,0
SYN101040,2026,4,30.0,36,0,0.45,1,1,home,probation,dropped_out,1,1,0
SYN101041,2021,1,62.1,60,33,0.55,0,0,home,good,progressed,0,0,0
SYN101041,2022,2,40.0,60,22,0.46,0,0,home,probation,dropped_out,1,1,0
SYN101042,2022,1,45.5,60,11,0.18,1,0,off_campus,probation,dropped_out,1,1,0
SYN101043,2023,1,54.8,60,47,0.78,0,0,off_campus,good,dropped_out,0,1,0
SYN101044,2023,1,36.4,60,11,0.18,0,0,home,probation,dropped_out,1,1,0
SYN101045,2021,1,38.9,60,11,0.18,1,0,on_campus,probation,repeated,1,0,0
SYN101045,2022,2,54.6,60,34,0.38,0,0,on_campus,good,progressed,0,0,0
SYN101045,2023,3,72.5,48,43,0.52,0,0,on_campus,probation,repeated,1,0,0
SYN101045,2024,4,44.4,36,11,0.49,0,0,on_campus,probation,dropped_out,1,1,0
SYN101046,2022,1,45.5,60,23,0.38,1,1,off_campus,probation,dropped_out,1,1,0
SYN101047,2022,1,33.8,60,12,0.2,0,0,off_campus,probation,dropped_out,1,1,0
SYN101048,2023,1,52.3,60,23,0.38,1,0,off_campus,probation,repeated,1,0,0
SYN101048,2024,2,36.4,60,12,0.29,1,0,off_campus,probation,dropped_out,1,1,0
SYN101049,2023,1,68.8,60,46,0.77,0,0,on_campus,good,dropped_out,0,1,0
SYN101050,2022,1,51.4,60,23,0.38,0,0,off_campus,probation,dropped_out,1,1,0
SYN101051,2022,1,43.0,60,11,0.18,1,0,off_campus,probation,dropped_out,1,1,0
SYN101052,2021,1,58.4,60,35,0.58,1,0,on_campus,good,progressed,0,0,0
SYN101052,2022,2,40.4,60,12,0.39,1,1,on_campus,probation,repeated,1,0,0
SYN101052,2023,3,49.3,48,12,0.35,1,0,on_campus,probation,dropped_out,1,1,0
SYN101053,2021,1,77.6,60,59,0.98,0,0,off_campus,good,progressed,0,0,0
SYN101053,2022,2,65.4,60,34,0.78,0,0,off_campus,good,dropped_out,0,1,0
SYN101054,2023,1,65.3,60,43,0.72,1,0,on_campus,good,dropped_out,0,1,0
SYN101055,2023,1,65.6,60,47,0.78,0,0,off_campus,good,progressed,0,0,0
SYN101055,2024,2,75.1,60,58,0.88,0,0,off_campus,good,progressed,0,0,0
SYN101055,2025,3,70.0,48,34,0.83,0,0,off_campus,good,progressed,0,0,0
SYN101055,2026,4,46.6,36,12,0.74,0,0,off_campus,probation,repeated,1,0,0
SYN101055,2027,5,66.8,36,23,0.72,0,0,off_campus,good,progressed,0,0,0
SYN101055,2028,6,32.9,36,11,0.67,0,0,off_campus,exclusion,dropped_out,1,1,0
SYN101056,2022,1,55.0,60,23,0.38,1,1,home,probation,dropped_out,1,1,0
SYN101057,2021,1,80.0,60,47,0.78,0,0,on_campus,good,progressed,0,0,0
SYN101057,2022,2,73.0,60,58,0.88,0,0,on_campus,good,progressed,0,0,0
SYN101057,2023,3,64.9,48,23,0.76,0,0,on_campus,probation,repeated,1,0,0
SYN101057,2024,4,71.6,36,33,0.79,0,0,on_campus,good,progressed,0,0,0
SYN101057,2025,5,45.9,36,24,0.77,0,0,on_campus,good,progressed,0,0,0
SYN101057,2026,6,57.5,36,23,0.75,0,0,on_campus,good,progressed,0,0,0
SYN101058,2022,1,63.9,60,43,0.72,0,0,on_campus,good,progressed,0,0,0
SYN101058,2023,2,64.5,60,33,0.63,0,0,on_campus,good,progressed,0,0,0
SYN101058,2024,3,31.6,48,0,0.45,0,0,on_campus,probation,repeated,1,0,0
SYN101058,2025,4,72.5,36,34,0.54,0,0,on_campus,good,dropped_out,0,1,0
SYN101059,2022,1,44.8,60,24,0.4,1,0,on_campus,probation,dropped_out,1,1,0
SYN101060,2021,1,53.4,60,23,0.38,1,0,on_campus,probation,repeated,1,0,0
SYN101060,2022,2,30.0,60,0,0.19,1,0,on_campus,probation,repeated,1,0,0
SYN101060,2023,3,32.6,48,0,0.14,1,0,on_campus,probation,dropped_out,1,1,0
SYN101061,2022,1,75.0,60,55,0.92,0,0,off_campus,good,progressed,0,0,0
SYN101061,2023,2,78.6,60,55,0.92,0,0,off_campus,good,progressed,0,0,0
SYN101061,2024,3,72.2,48,44,0.92,0,0,off_campus,good,progressed,0,0,0
SYN101061,2025,4,82.0,36,34,0.92,0,0,off_campus,good,graduated,0,0,0
SYN101062,2021,1,39.1,60,12,0.2,1,0,off_campus,probation,repeated,1,0,0
SYN101062,2022,2,54.4,60,35,0.39,1,0,off_campus,good,progressed,0,0,0
SYN101062,2023,3,30.0,48,0,0.28,1,0,off_campus,probation,dropped_out,1,1,0
SYN101063,2021,1,75.4,60,58,0.97,0,0,home,good,progressed,0,0,0
SYN101063,2022,2,71.5,60,60,0.98,0,0,home,good,dropped_out,0,1,0
SYN101064,2021,1,30.0,60,0,0.0,0,0,home,probation,dropped_out,1,1,0
SYN101065,2023,1,81.3,60,58,0.97,0,0,on_campus,probation,repeated,1,0,0
SYN101065,2024,2,57.8,60,34,0.77,0,0,on_campus,probation,repeated,1,0,0
SYN101065,2025,3,52.5,48,22,0.68,0,0,on_campus,good,progressed,0,0,0
SYN101065,2026,4,70.6,36,33,0.72,0,0,on_campus,good,progressed,0,0,0
SYN101065,2027,5,53.6,36,22,0.7,0,0,on_campus,good,progressed,0,0,0
SYN101065,2028,6,30.5,36,0,0.61,0,0,on_campus,exclusion,repeated,1,0,0
SYN101066,2022,1,30.0,60,0,0.0,0,0,home,probation,dropped_out,1,1,0
SYN101067,2022,1,80.8,60,55,0.92,0,0,home,good,progressed,0,0,0
SYN101067,2023,2,83.0,60,55,0.92,0,0,home,good,progressed,0,0,0
SYN101067,2024,3,63.9,48,34,0.86,0,0,home,good,progressed,0,0,0
SYN101067,2025,4,77.8,36,35,0.88,0,0,home,good,graduated,0,0,0
SYN101068,2021,1,43.1,60,11,0.18,0,0,off_campus,probation,dropped_out,1,1,0
SYN101069,2021,1,56.1,60,34,0.57,0,0,on_campus,good,dropped_out,0,1,0
SYN101070,2022,1,59.5,60,45,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101070,2023,2,79.3,60,55,0.83,0,0,off_campus,good,progressed,0,0,0
SYN101070,2024,3,77.7,48,45,0.86,0,0,off_campus,good,graduated,0,0,0
SYN101071,2021,1,30.5,60,0,0.0,1,1,on_campus,probation,dropped_out,1,1,0
SYN101072,2022,1,57.4,60,34,0.57,0,0,home,good,progressed,0,0,0
SYN101072,2023,2,74.1,60,57,0.76,0,0,home,good,progressed,0,0,0
SYN101072,2024,3,75.8,48,47,0.82,0,0,on_campus,good,dropped_out,0,1,0
SYN101073,2023,1,32.1,60,11,0.18,1,0,home,probation,dropped_out,1,1,0
SYN101074,2021,1,55.6,60,36,0.6,0,0,off_campus,good,dropped_out,0,1,0
SYN101075,2023,1,55.7,60,22,0.37,0,0,off_campus,probation,repeated,1,0,0
SYN101075,2024,2,73.1,60,46,0.57,0,0,off_campus,good,progressed,0,0,0
SYN101075,2025,3,74.1,48,45,0.67,0,0,off_campus,good,dropped_out,0,1,0
SYN101076,2022,1,69.0,60,59,0.98,0,0,off_campus,good,progressed,0,0,0
SYN101076,2023,2,58.4,60,32,0.76,0,0,off_campus,good,dropped_out,0,1,0
SYN101077,2023,1,30.8,60,11,0.18,0,0,on_campus,probation,dropped_out,1,1,0
SYN101078,2021,1,60.2,60,48,0.8,0,0,on_campus,good,progressed,0,0,0
SYN101078,2022,2,72.8,60,54,0.85,0,0,on_campus,good,progressed,0,0,0
SYN101078,2023,3,51.5,48,36,0.82,0,0,on_campus,good,progressed,0,0,0
SYN101078,2024,4,63.3,36,23,0.79,0,0,on_campus,good,progressed,0,0,0
SYN101078,2025,5,70.9,36,33,0.81,0,0,on_campus,good,graduated,0,0,1
SYN101079,2021,1,31.9,60,0,0.0,0,0,off_campus,probation,repeated,1,0,0
SYN101079,2022,2,35.3,60,22,0.18,0,0,off_campus,probation,dropped_out,1,1,0
SYN101080,2022,1,56.2,60,33,0.55,0,0,off_campus,probation,dropped_out,1,1,0
SYN101081,2023,1,56.5,60,12,0.2,0,0,on_campus,probation,repeated,1,0,0
SYN101081,2024,2,61.3,60,32,0.37,0,0,on_campus,good,progressed,0,0,0
SYN101081,2025,3,67.5,48,48,0.55,0,0,on_campus,good,progressed,0,0,0
SYN101081,2026,4,57.5,36,22,0.56,0,0,on_campus,good,dropped_out,0,1,0
SYN101082,2021,1,30.0,60,0,0.0,1,0,on_campus,probation,dropped_out,1,1,0
SYN101083,2021,1,53.8,60,23,0.38,0,0,off_campus,probation,repeated,1,0,0
SYN101083,2022,2,71.7,60,44,0.56,0,0,off_campus,good,progressed,0,0,0
SYN101083,2023,3,69.9,48,35,0.61,0,0,off_campus,good,progressed,0,0,0
SYN101083,2024,4,66.0,36,34,0.67,0,0,off_campus,good,progressed,0,0,0
SYN101083,2025,5,71.8,36,34,0.71,0,0,off_campus,good,dropped_out,0,1,0
SYN101084,2023,1,32.5,60,0,0.0,1,1,off_campus,probation,dropped_out,1,1,0
SYN101085,2021,1,64.8,60,46,0.77,0,0,home,good,progressed,0,0,0
SYN101085,2022,2,73.9,60,56,0.85,0,0,home,good,progressed,0,0,0
SYN101085,2023,3,68.9,48,34,0.81,0,0,home,good,progressed,0,0,0
SYN101085,2024,4,70.6,36,35,0.84,0,0,home,good,progressed,0,0,0
SYN101085,2025,5,58.4,36,35,0.86,0,0,home,good,graduated,0,0,0
SYN101086,2023,1,56.5,60,34,0.57,0,0,off_campus,good,progressed,0,0,0
SYN101086,2024,2,59.1,60,36,0.58,0,0,off_campus,good,progressed,0,0,0
SYN101086,2025,3,64.1,48,24,0.56,0,0,off_campus,good,progressed,0,0,0
SYN101086,2026,4,51.7,36,22,0.57,0,0,off_campus,good,progressed,0,0,0
SYN101086,2027,5,75.8,36,36,0.63,0,0,off_campus,good,progressed,0,0,0
SYN101087,2022,1,30.0,60,0,0.0,1,0,off_campus,probation,repeated,1,0,0
SYN101087,2023,2,35.8,60,11,0.09,1,0,off_campus,probation,dropped_out,1,1,0
SYN101088,2023,1,80.4,60,60,1.0,0,0,off_campus,good,progressed,0,0,0
SYN101088,2024,2,75.0,60,58,0.98,0,0,off_campus,good,progressed,0,0,0
SYN101088,2025,3,64.2,48,35,0.91,0,0,off_campus,good,progressed,0,0,0
SYN101088,2026,4,74.4,36,36,0.93,0,0,off_campus,probation,graduated,1,0,0
SYN101089,2021,1,55.9,60,33,0.55,1,0,home,good,progressed,0,0,0
SYN101089,2022,2,50.8,60,23,0.47,1,0,home,probation,dropped_out,1,1,0
SYN101090,2021,1,32.1,60,0,0.0,0,0,off_campus,probation,repeated,1,0,0
SYN101090,2022,2,36.8,60,0,0.0,0,0,off_campus,probation,repeated,1,0,0
SYN101090,2023,3,59.8,48,23,0.14,0,0,off_campus,good,progressed,0,0,0
SYN101090,2024,4,33.3,36,0,0.11,0,0,off_campus,probation,repeated,1,0,0
SYN101090,2025,5,30.0,36,0,0.1,0,0,off_campus,probation,dropped_out,1,1,0
SYN101091,2021,1,68.3,60,54,0.9,0,0,off_campus,good,progressed,0,0,0
SYN101091,2022,2,71.2,60,60,0.95,0,0,off_campus,good,progressed,0,0,0
SYN101091,2023,3,74.9,48,45,0.95,0,0,off_campus,good,progressed,0,0,0
SYN101091,2024,4,41.6,36,11,0.83,0,0,off_campus,probation,repeated,1,0,0
SYN101091,2025,5,77.9,36,32,0.84,0,0,off_campus,good,graduated,0,0,1
SYN101092,2022,1,69.8,60,45,0.75,0,0,home,good,progressed,0,0,0
SYN101092,2023,2,39.3,60,11,0.47,0,0,home,probation,repeated,1,0,0
SYN101092,2024,3,79.3,48,47,0.61,0,0,on_campus,good,progressed,0,0,0
SYN101092,2025,4,39.1,36,11,0.56,0,0,on_campus,probation,repeated,1,0,0
SYN101092,2026,5,50.7,36,23,0.57,0,0,on_campus,good,dropped_out,0,1,0
SYN101093,2022,1,49.9,60,12,0.2,0,0,home,probation,dropped_out,1,1,0
SYN101094,2021,1,67.7,60,58,0.97,0,0,off_campus,good,progressed,0,0,0
SYN101094,2022,2,64.8,60,58,0.97,0,0,on_campus,good,progressed,0,0,0
SYN101094,2023,3,74.9,48,47,0.97,0,0,on_campus,good,progressed,0,0,0
SYN101094,2024,4,73.3,36,33,0.96,0,0,on_campus,good,progressed,0,0,0
SYN101094,2025,5,80.3,36,33,0.95,0,0,on_campus,good,graduated,0,0,0
SYN101095,2021,1,72.3,60,58,0.97,0,0,off_campus,good,progressed,0,0,0
SYN101095,2022,2,72.8,60,58,0.97,0,0,off_campus,good,progressed,0,0,0
SYN101095,2023,3,60.3,48,35,0.9,0,0,home,good,progressed,0,0,0
SYN101095,2024,4,58.8,36,35,0.91,0,0,home,good,graduated,0,0,0
SYN101096,2023,1,68.5,60,33,0.55,1,0,on_campus,good,dropped_out,0,1,0
SYN101097,2023,1,30.0,60,0,0.0,1,0,off_campus,probation,repeated,1,0,0
SYN101097,2024,2,62.2,60,33,0.28,1,0,off_campus,good,progressed,0,0,0
SYN101097,2025,3,68.1,48,33,0.39,1,0,off_campus,good,progressed,0,0,0
SYN101097,2026,4,34.3,36,11,0.38,1,0,home,probation,dropped_out,1,1,0
SYN101098,2023,1,44.5,60,11,0.18,0,1,off_campus,probation,dropped_out,1,1,0
SYN101099,2021,1,79.3,60,54,0.9,0,0,off_campus,good,progressed,0,0,0
SYN101099,2022,2,72.1,60,46,0.83,0,0,on_campus,good,progressed,0,0,0
SYN101099,2023,3,66.9,48,33,0.79,0,0,on_campus,good,progressed,0,0,0
SYN101099,2024,4,51.9,36,12,0.71,0,0,off_campus,probation,dropped_out,1,1,0
SYN101100,2021,1,56.1,60,34,0.57,0,0,home,good,progressed,0,0,0
SYN101100,2022,2,76.3,60,54,0.73,0,0,home,good,progressed,0,0,0
SYN101100,2023,3,68.3,48,47,0.8,0,0,home,good,progressed,0,0,0
SYN101100,2024,4,82.8,36,36,0.84,0,0,home,good,graduated,0,0,0
SYN101101,2023,1,74.2,60,48,0.8,0,0,on_campus,good,progressed,0,0,0
SYN101101,2024,2,57.1,60,35,0.69,0,0,on_campus,good,dropped_out,0,1,0
SYN101102,2023,1,67.3,60,44,0.73,0,0,off_campus,good,progressed,0,0,0
SYN101102,2024,2,74.7,60,60,0.87,0,0,off_campus,good,progressed,0,0,0
SYN101102,2025,3,76.4,48,46,0.89,0,0,off_campus,good,progressed,0,0,0
SYN101102,2026,4,72.9,36,35,0.91,0,0,off_campus,good,progressed,0,0,0
SYN101102,2027,5,66.0,36,24,0.87,0,0,off_campus,good,progressed,0,0,0
SYN101102,2028,6,58.4,36,11,0.8,0,0,off_campus,probation,repeated,1,0,0
SYN101102,2029,7,62.3,36,24,0.78,0,0,off_campus,good,progressed,0,0,0
SYN101103,2022,1,72.6,60,57,0.95,0,0,on_campus,good,progressed,0,0,0
SYN101103,2023,2,30.0,60,0,0.47,0,0,on_campus,probation,dropped_out,1,1,0
SYN101104,2022,1,62.4,60,46,0.77,0,0,home,good,progressed,0,0,0
SYN101104,2023,2,81.3,60,57,0.86,0,0,home,good,progressed,0,0,0
SYN101104,2024,3,44.4,48,23,0.75,0,0,home,good,progressed,0,0,0
SYN101104,2025,4,75.7,36,35,0.79,0,0,home,good,progressed,0,0,0
SYN101104,2026,5,61.2,36,23,0.77,0,0,home,good,progressed,0,0,0
SYN101104,2027,6,58.6,36,23,0.75,0,0,home,good,progressed,0,0,0
SYN101104,2028,7,69.3,36,22,0.73,0,0,home,good,progressed,0,0,0
SYN101105,2022,1,54.2,60,23,0.38,1,0,on_campus,probation,dropped_out,1,1,0
SYN101106,2022,1,40.3,60,24,0.4,0,0,on_campus,probation,repeated,1,0,0
SYN101106,2023,2,76.9,60,46,0.58,0,0,on_campus,good,progressed,0,0,0
SYN101106,2024,3,78.9,48,46,0.69,0,0,on_campus,good,progressed,0,0,0
SYN101107,2022,1,85.7,60,59,0.98,1,0,on_campus,good,progressed,0,0,0
SYN101107,2023,2,77.3,60,59,0.98,1,0,on_campus,good,progressed,0,0,0
SYN101107,2024,3,56.4,48,34,0.9,1,0,on_campus,probation,dropped_out,1,1,0
SYN101108,2023,1,44.5,60,24,0.4,1,0,home,probation,dropped_out,1,1,0
SYN101109,2021,1,78.0,60,57,0.95,0,0,off_campus,good,progressed,0,0,0
SYN101109,2022,2,80.5,60,55,0.93,0,0,off_campus,good,progressed,0,0,0
SYN101109,2023,3,46.0,48,22,0.8,0,0,off_campus,good,progressed,0,0,0
SYN101109,2024,4,61.8,36,24,0.77,0,0,off_campus,good,progressed,0,0,0
SYN101109,2025,5,57.2,36,24,0.76,0,0,off_campus,good,progressed,0,0,0
SYN101109,2026,6,80.0,36,33,0.78,0,0,off_campus,good,progressed,0,0,0
SYN101110,2021,1,30.1,60,0,0.0,1,0,on_campus,probation,dropped_out,1,1,0
SYN101111,2022,1,41.6,60,11,0.18,0,0,on_campus,probation,dropped_out,1,1,0
SYN101112,2022,1,62.3,60,55,0.92,0,0,on_campus,good,progressed,0,0,0
SYN101112,2023,2,77.8,60,59,0.95,0,0,on_campus,good,dropped_out,0,1,0
SYN101113,2022,1,50.4,60,35,0.58,1,0,home,good,progressed,0,0,0
SYN101113,2023,2,64.4,60,60,0.79,1,0,home,good,progressed,0,0,0
SYN101113,2024,3,60.6,48,44,0.83,1,0,home,good,graduated,0,0,0
SYN101114,2021,1,41.3,60,24,0.4,0,0,off_campus,probation,dropped_out,1,1,0
SYN101115,2022,1,67.6,60,56,0.93,0,0,off_campus,good,progressed,0,0,0
SYN101115,2023,2,68.4,60,46,0.85,0,0,off_campus,good,progressed,0,0,0
SYN101115,2024,3,71.1,48,45,0.88,0,0,off_campus,good,progressed,0,0,0
SYN101115,2025,4,71.8,36,34,0.89,0,0,off_campus,good,graduated,0,0,0
SYN101116,2022,1,75.9,60,55,0.92,1,0,home,good,progressed,0,0,0
SYN101116,2023,2,75.7,60,55,0.92,1,0,home,good,progressed,0,0,0
SYN101116,2024,3,76.8,48,47,0.93,1,1,home,good,progressed,0,0,0
SYN101116,2025,4,37.4,36,12,0.83,0,0,home,probation,repeated,1,0,0
SYN101116,2026,5,62.4,36,24,0.8,0,0,home,good,graduated,0,0,1
SYN101117,2022,1,44.9,60,24,0.4,1,0,home,probation,repeated,1,0,0
SYN101117,2023,2,58.0,60,35,0.49,1,0,home,good,progressed,0,0,0
SYN101117,2024,3,49.6,48,23,0.49,1,0,home,good,progressed,0,0,0
SYN101117,2025,4,75.4,36,34,0.57,1,0,home,good,progressed,0,0,0
SYN101117,2026,5,34.7,36,0,0.48,1,0,home,probation,repeated,1,0,0
SYN101117,2027,6,30.0,36,0,0.42,1,1,home,exclusion,repeated,1,0,0
SYN101118,2022,1,65.3,60,35,0.58,0,0,off_campus,good,dropped_out,0,1,0
SYN101119,2021,1,67.2,60,46,0.77,1,0,off_campus,good,progressed,0,0,0
SYN101119,2022,2,78.2,60,60,0.88,1,0,off_campus,good,progressed,0,0,0
SYN101119,2023,3,59.7,48,24,0.77,1,1,off_campus,good,progressed,0,0,0
SYN101119,2024,4,75.9,36,33,0.8,1,0,off_campus,good,progressed,0,0,0
SYN101119,2025,5,77.4,36,35,0.82,1,1,off_campus,good,graduated,0,0,1
SYN101120,2021,1,58.9,60,34,0.57,0,0,off_campus,good,progressed,0,0,0
SYN101120,2022,2,39.4,60,12,0.38,0,0,off_campus,probation,dropped_out,1,1,0
SYN101121,2023,1,46.6,60,22,0.37,1,0,home,probation,repeated,1,0,0
SYN101121,2024,2,30.0,60,0,0.18,1,0,home,probation,dropped_out,1,1,0
SYN101122,2023,1,60.7,60,32,0.53,1,0,on_campus,good,progressed,0,0,0
SYN101122,2024,2,46.2,60,22,0.45,1,0,on_campus,probation,repeated,1,0,0
SYN101122,2025,3,35.6,48,0,0.32,1,0,on_campus,probation,dropped_out,1,1,0
SYN101123,2021,1,65.1,60,44,0.73,0,0,on_campus,good,progressed,0,0,0
SYN101123,2022,2,51.1,60,23,0.56,0,0,on_campus,probation,dropped_out,1,1,0
SYN101124,2023,1,54.2,60,47,0.78,0,0,on_campus,good,dropped_out,0,1,0
SYN101125,2021,1,41.4,60,11,0.18,0,0,on_campus,probation,dropped_out,1,1,0
SYN101126,2021,1,33.7,60,12,0.2,0,0,on_campus,probation,repeated,1,0,0
SYN101126,2022,2,71.6,60,48,0.5,0,0,on_campus,good,progressed,0,0,0
SYN101126,2023,3,36.7,48,11,0.42,0,0,on_campus,probation,repeated,1,0,0
SYN101126,2024,4,78.0,36,34,0.51,0,0,on_campus,good,progressed,0,0,0
SYN101126,2025,5,30.0,36,0,0.44,0,0,on_campus,probation,dropped_out,1,1,0
SYN101127,2022,1,34.8,60,0,0.0,1,0,home,probation,dropped_out,1,1,0
SYN101128,2023,1,69.7,60,59,0.98,0,0,home,good,progressed,0,0,0
SYN101128,2024,2,44.7,60,34,0.78,0,0,home,probation,dropped_out,1,1,0
SYN101129,2023,1,57.0,60,35,0.58,0,0,off_campus,good,dropped_out,0,1,0
SYN101130,2021,1,67.8,60,46,0.77,0,0,home,good,progressed,0,0,0
SYN101130,2022,2,84.0,60,58,0.87,0,0,home,good,progressed,0,0,0
SYN101130,2023,3,55.8,48,33,0.82,0,0,home,good,progressed,0,0,0
SYN101130,2024,4,78.6,36,36,0.85,0,0,home,good,graduated,0,0,0
SYN101131,2023,1,57.7,60,45,0.75,1,0,home,good,progressed,0,0,0
SYN101131,2024,2,71.1,60,44,0.74,1,0,home,probation,repeated,1,0,0
SYN101131,2025,3,33.0,48,11,0.6,1,1,off_campus,probation,dropped_out,1,1,0
SYN101132,2023,1,84.5,60,57,0.95,1,0,home,good,progressed,0,0,0
SYN101132,2024,2,77.9,60,59,0.97,1,0,home,good,progressed,0,0,0
SYN101132,2025,3,66.3,48,45,0.96,1,0,home,good,progressed,0,0,0
SYN101132,2026,4,69.0,36,23,0.9,0,1,home,good,graduated,0,0,0
SYN101133,2023,1,61.9,60,36,0.6,0,0,home,good,progressed,0,0,0
SYN101133,2024,2,81.4,60,57,0.78,0,0,home,good,progressed,0,0,0
SYN101133,2025,3,71.1,48,36,0.77,0,0,home,good,progressed,0,0,0
SYN101133,2026,4,56.7,36,22,0.74,0,0,home,good,progressed,0,0,0
SYN101133,2027,5,65.5,36,23,0.72,0,0,home,good,progressed,0,0,0
SYN101134,2023,1,67.3,60,44,0.73,1,0,on_campus,good,progressed,0,0,0
SYN101134,2024,2,62.3,60,44,0.73,1,1,on_campus,good,progressed,0,0,0
SYN101134,2025,3,68.3,48,43,0.78,1,0,on_campus,good,progressed,0,0,0
SYN101134,2026,4,73.4,36,33,0.8,1,0,on_campus,good,graduated,0,0,0
SYN101135,2022,1,48.7,60,35,0.58,1,1,off_campus,good,dropped_out,0,1,0
SYN101136,2022,1,65.9,60,45,0.75,1,0,on_campus,good,progressed,0,0,0
SYN101136,2023,2,70.6,60,60,0.88,1,0,on_campus,good,progressed,0,0,0
SYN101136,2024,3,52.8,48,22,0.76,1,0,off_campus,probation,repeated,1,0,0
SYN101136,2025,4,76.7,36,33,0.78,1,0,off_campus,good,progressed,0,0,0
SYN101136,2026,5,30.0,36,0,0.67,1,0,off_campus,exclusion,dropped_out,1,1,0
SYN101137,2022,1,78.8,60,58,0.97,0,0,off_campus,good,graduated,0,0,0
SYN101138,2021,1,58.6,60,33,0.55,0,0,off_campus,good,progressed,0,0,0
SYN101138,2022,2,79.4,60,57,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101138,2023,3,67.3,48,44,0.8,0,0,off_campus,good,progressed,0,0,0
SYN101138,2024,4,47.8,36,11,0.71,0,0,off_campus,probation,repeated,1,0,0
SYN101138,2025,5,77.0,36,35,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101138,2026,6,62.6,36,24,0.74,0,0,off_campus,good,progressed,0,0,0
SYN101139,2023,1,68.9,60,56,0.93,0,0,home,good,dropped_out,0,1,0
SYN101140,2021,1,61.2,60,44,0.73,0,0,home,good,progressed,0,0,0
SYN101140,2022,2,71.1,60,44,0.73,0,0,on_campus,good,progressed,0,0,0
SYN101140,2023,3,59.5,48,35,0.73,0,0,on_campus,good,progressed,0,0,0
SYN101140,2024,4,80.0,36,34,0.77,0,0,on_campus,good,progressed,0,0,0
SYN101140,2025,5,31.6,36,0,0.65,0,0,on_campus,probation,repeated,1,0,0
SYN101140,2026,6,55.4,36,23,0.65,0,0,on_campus,good,progressed,0,0,0
SYN101141,2021,1,68.8,60,44,0.73,1,0,off_campus,good,dropped_out,0,1,0
SYN101142,2023,1,40.6,60,12,0.2,0,0,off_campus,probation,dropped_out,1,1,0
SYN101143,2022,1,67.3,60,46,0.77,0,0,off_campus,good,progressed,0,0,0
SYN101143,2023,2,78.8,60,55,0.84,0,0,off_campus,good,progressed,0,0,0
SYN101143,2024,3,42.8,48,12,0.67,0,0,off_campus,probation,repeated,1,0,0
